Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades
BAJFINANCE,EQ,14-Dec-2011,652.7,649.8,656.95,641.1,650.0,649.25,650.55,15523,10098543.55,       1140
BAJFINANCE,EQ,15-Dec-2011,649.25,633.6,644.95,633.0,640.0,639.9,640.2,20746,13281503.05,       1246
BAJFINANCE,EQ,16-Dec-2011,639.9,635.0,652.0,632.25,642.0,640.35,645.14,26746,17254827.3,       1084
BAJFINANCE,EQ,19-Dec-2011,640.35,640.0,640.0,612.15,637.0,633.1,628.47,10655,6696368.6,        864
BAJFINANCE,EQ,20-Dec-2011,633.1,624.0,635.0,624.0,633.0,632.85,630.31,7678,4839498.55,        424
BAJFINANCE,EQ,21-Dec-2011,632.85,632.0,643.0,632.0,639.0,638.45,639.1,6675,4265978.4,        607
BAJFINANCE,EQ,22-Dec-2011,638.45,630.0,639.9,630.0,639.9,639.45,637.94,6795,4334827.45,        647
BAJFINANCE,EQ,23-Dec-2011,639.45,630.0,640.0,630.0,630.0,631.55,636.01,2960,1882601.75,        255
BAJFINANCE,EQ,26-Dec-2011,631.55,630.1,639.9,630.1,630.6,633.35,633.92,872,552775.6,         69
BAJFINANCE,EQ,27-Dec-2011,633.35,635.0,640.0,625.0,640.0,639.75,637.6,20638,13158870.1,       1167
BAJFINANCE,EQ,28-Dec-2011,639.75,630.1,650.0,612.0,615.0,612.75,621.72,15733,9781514.0,        433
BAJFINANCE,EQ,29-Dec-2011,612.75,610.0,617.65,606.0,610.0,611.0,612.76,2744,1681423.45,        221
BAJFINANCE,EQ,30-Dec-2011,611.0,560.0,626.0,560.0,613.0,606.15,604.08,8311,5020519.8,        367
BAJFINANCE,EQ,02-Jan-2012,606.15,607.0,612.0,595.4,603.0,603.4,601.03,4318,2595265.15,346
BAJFINANCE,EQ,03-Jan-2012,603.4,593.0,614.95,593.0,612.1,612.95,612.46,3300,2021119.6,125
BAJFINANCE,EQ,04-Jan-2012,612.95,625.0,625.0,604.65,605.1,605.3,610.8,3182,1943580.7,155
BAJFINANCE,EQ,05-Jan-2012,605.3,601.55,613.65,601.55,606.3,607.05,608.19,1222,743205.15,104
BAJFINANCE,EQ,06-Jan-2012,607.05,602.1,617.3,585.1,589.9,590.0,596.03,12227,7287631.55,419
BAJFINANCE,EQ,07-Jan-2012,590.0,601.7,609.0,595.65,602.0,601.2,600.68,9813,5894431.75,202
BAJFINANCE,EQ,09-Jan-2012,601.2,600.0,613.75,600.0,609.0,610.05,606.04,4879,2956860.55,256
BAJFINANCE,EQ,10-Jan-2012,610.05,619.85,632.0,610.5,632.0,627.25,623.19,3466,2159980.25,167
BAJFINANCE,EQ,11-Jan-2012,627.25,629.0,665.0,629.0,650.0,651.4,651.11,30892,20114138.75,554
BAJFINANCE,EQ,12-Jan-2012,651.4,650.0,668.9,645.1,657.8,649.55,654.86,6876,4502805.45,265
BAJFINANCE,EQ,13-Jan-2012,649.55,652.0,653.0,642.15,647.9,647.1,649.14,46755,30350726.95,1086
BAJFINANCE,EQ,16-Jan-2012,647.1,640.0,663.95,640.0,646.8,649.9,650.14,20599,13392150.3,750
BAJFINANCE,EQ,17-Jan-2012,649.9,641.0,653.0,641.0,650.0,650.05,649.81,24942,16207611.1,700
BAJFINANCE,EQ,18-Jan-2012,650.05,664.0,694.0,652.0,683.8,677.25,677.36,257578,174474158.8,8614
BAJFINANCE,EQ,19-Jan-2012,677.25,682.0,684.95,665.7,679.5,681.05,674.42,63077,42540516.5,1358
BAJFINANCE,EQ,20-Jan-2012,681.05,680.0,687.0,680.0,684.1,684.8,684.6,13542,9270898.4,411
BAJFINANCE,EQ,23-Jan-2012,684.8,688.0,695.0,680.0,694.8,693.8,689.51,22458,15485038.5,722
BAJFINANCE,EQ,24-Jan-2012,693.8,697.45,733.7,692.15,720.05,720.85,718.45,58564,42075165.1,1825
BAJFINANCE,EQ,25-Jan-2012,720.85,725.0,736.0,723.0,732.0,730.05,727.05,17775,12923380.35,440
BAJFINANCE,EQ,27-Jan-2012,730.05,736.0,739.0,720.0,720.0,726.9,729.91,11933,8710019.0,688
BAJFINANCE,EQ,30-Jan-2012,726.9,738.5,738.5,710.05,720.25,722.1,717.42,17054,12234826.7,428
BAJFINANCE,EQ,31-Jan-2012,722.1,728.75,759.0,718.0,750.8,750.65,741.82,32159,23856235.5,852
BAJFINANCE,EQ,01-Feb-2012,750.65,751.0,790.6,745.1,772.0,777.4,773.76,82782,64053287.0,3472
BAJFINANCE,EQ,02-Feb-2012,777.4,785.2,785.2,750.1,775.0,773.8,767.07,25674,19693804.95,1833
BAJFINANCE,EQ,03-Feb-2012,773.8,775.0,802.0,765.0,780.2,791.95,788.64,43334,34175113.7,2168
BAJFINANCE,EQ,06-Feb-2012,791.95,796.9,813.8,783.1,789.9,787.4,800.92,50946,40803543.15,1549
BAJFINANCE,EQ,07-Feb-2012,787.4,789.0,795.0,776.1,785.05,790.2,788.79,24843,19595824.25,1264
BAJFINANCE,EQ,08-Feb-2012,790.2,793.0,829.0,790.0,825.0,822.6,813.31,43254,35179108.25,1796
BAJFINANCE,EQ,09-Feb-2012,822.6,801.0,843.9,801.0,820.0,822.0,827.15,37798,31264472.6,1069
BAJFINANCE,EQ,10-Feb-2012,822.0,822.1,835.0,810.0,812.0,811.7,820.05,8731,7159880.15,564
BAJFINANCE,EQ,13-Feb-2012,811.7,810.0,819.85,801.25,806.95,804.3,804.97,12464,10033199.25,466
BAJFINANCE,EQ,14-Feb-2012,804.3,809.9,810.0,796.0,800.0,797.95,803.21,10965,8807224.85,350
BAJFINANCE,EQ,15-Feb-2012,797.95,807.5,810.0,789.0,789.0,795.1,799.49,36908,29507625.3,654
BAJFINANCE,EQ,16-Feb-2012,795.1,802.5,802.5,783.05,785.0,785.5,792.49,8785,6962056.2,342
BAJFINANCE,EQ,17-Feb-2012,785.5,800.0,814.95,788.65,805.15,806.25,802.43,52771,42345171.75,932
BAJFINANCE,EQ,21-Feb-2012,806.25,801.0,835.0,801.0,825.0,818.75,818.65,24544,20092837.0,941
BAJFINANCE,EQ,22-Feb-2012,818.75,829.7,835.0,789.55,804.5,802.8,807.71,32474,26229533.5,1002
BAJFINANCE,EQ,23-Feb-2012,802.8,795.0,807.95,775.6,781.3,784.05,790.54,17080,13502370.7,481
BAJFINANCE,EQ,24-Feb-2012,784.05,795.0,801.95,791.5,800.0,799.5,798.36,14799,11814996.35,490
BAJFINANCE,EQ,27-Feb-2012,799.5,804.95,804.95,749.6,761.0,761.5,766.2,15998,12257658.75,646
BAJFINANCE,EQ,28-Feb-2012,761.5,763.0,780.0,763.0,769.95,773.95,774.79,9502,7362090.75,278
BAJFINANCE,EQ,29-Feb-2012,773.95,779.95,803.9,779.95,793.8,790.5,792.14,32900,26061437.0,1949
BAJFINANCE,EQ,01-Mar-2012,790.5,797.0,797.8,765.3,772.0,773.25,780.0,5861,4571592.65,457
BAJFINANCE,EQ,02-Mar-2012,773.25,772.8,788.7,772.8,783.8,781.65,775.31,107402,83269806.35,342
BAJFINANCE,EQ,03-Mar-2012,781.65,780.05,783.8,776.8,776.8,778.3,780.47,500,390234.65,24
BAJFINANCE,EQ,05-Mar-2012,778.3,778.1,785.0,761.05,766.0,762.3,767.3,2915,2236688.75,247
BAJFINANCE,EQ,06-Mar-2012,762.3,779.0,794.85,755.0,765.0,767.25,774.86,21586,16726069.7,459
BAJFINANCE,EQ,07-Mar-2012,767.25,767.5,780.0,755.0,769.95,770.05,769.83,24143,18586112.3,708
BAJFINANCE,EQ,09-Mar-2012,770.05,787.0,804.0,772.1,802.0,794.4,790.54,18232,14413175.4,482
BAJFINANCE,EQ,12-Mar-2012,794.4,805.0,805.0,776.0,803.7,802.2,798.36,8804,7028786.65,554
BAJFINANCE,EQ,13-Mar-2012,802.2,800.0,810.8,800.0,807.8,808.65,809.1,17639,14271766.35,302
BAJFINANCE,EQ,14-Mar-2012,808.65,815.0,819.95,793.3,810.65,819.05,812.18,20255,16450735.6,750
BAJFINANCE,EQ,15-Mar-2012,819.05,819.5,819.5,777.0,794.0,789.6,796.29,4156,3309368.7,422
BAJFINANCE,EQ,16-Mar-2012,789.6,800.0,800.0,767.85,784.9,780.7,790.95,4643,3672364.0,314
BAJFINANCE,EQ,19-Mar-2012,780.7,775.0,798.9,775.0,785.0,786.4,782.42,4044,3164121.0,164
BAJFINANCE,EQ,20-Mar-2012,786.4,780.0,801.0,780.0,796.9,791.15,788.01,2013,1586271.45,145
BAJFINANCE,EQ,21-Mar-2012,791.15,797.0,819.0,796.65,812.05,813.05,807.25,11130,8984688.95,441
BAJFINANCE,EQ,22-Mar-2012,813.05,813.0,825.0,802.55,815.0,815.05,816.0,30383,24792654.3,775
BAJFINANCE,EQ,23-Mar-2012,815.05,824.95,824.95,795.0,815.0,814.35,808.52,4256,3441040.9,303
BAJFINANCE,EQ,26-Mar-2012,814.35,824.85,824.9,806.8,806.8,810.05,815.69,4637,3782366.95,264
BAJFINANCE,EQ,27-Mar-2012,810.05,815.0,815.0,795.55,805.75,804.8,804.97,8243,6635370.55,177
BAJFINANCE,EQ,28-Mar-2012,804.8,806.25,811.0,790.65,792.2,799.75,800.61,41591,33297976.3,282
BAJFINANCE,EQ,29-Mar-2012,799.75,809.0,809.0,785.0,800.0,795.7,788.36,73131,57653535.65,512
BAJFINANCE,EQ,30-Mar-2012,795.7,785.05,817.0,785.05,815.8,814.35,812.75,6886,5596587.75,269
BAJFINANCE,EQ,02-Apr-2012,814.35,816.0,845.9,808.0,841.65,834.7,826.61,12512,10342532.25,462
BAJFINANCE,EQ,03-Apr-2012,834.7,850.0,867.65,840.0,865.0,864.1,856.54,19388,16606631.55,858
BAJFINANCE,EQ,04-Apr-2012,864.1,856.0,878.5,856.0,876.95,875.25,870.69,15588,13572289.25,627
BAJFINANCE,EQ,09-Apr-2012,875.25,880.0,880.0,845.3,870.0,865.55,861.66,6414,5526685.4,504
BAJFINANCE,EQ,10-Apr-2012,865.55,870.0,874.0,850.5,870.0,868.0,868.45,4993,4336188.75,317
BAJFINANCE,EQ,11-Apr-2012,868.0,853.0,872.0,843.0,844.0,845.15,858.74,3841,3298407.5,218
BAJFINANCE,EQ,12-Apr-2012,845.15,835.5,871.7,835.5,865.75,867.35,858.12,14924,12806654.85,682
BAJFINANCE,EQ,13-Apr-2012,867.35,874.9,882.0,865.05,876.05,878.15,875.3,31108,27228809.85,893
BAJFINANCE,EQ,16-Apr-2012,878.15,856.9,890.0,856.9,884.0,883.05,879.31,18075,15893563.95,427
BAJFINANCE,EQ,17-Apr-2012,883.05,885.0,899.0,874.1,888.85,884.75,883.82,27464,24273197.9,830
BAJFINANCE,EQ,18-Apr-2012,884.75,890.0,894.0,880.05,894.0,889.3,888.61,15633,13891630.5,318
BAJFINANCE,EQ,19-Apr-2012,889.3,882.6,901.95,882.6,894.95,892.3,894.34,9872,8828901.35,392
BAJFINANCE,EQ,20-Apr-2012,892.3,872.0,900.0,872.0,894.1,892.1,891.87,7089,6322452.35,227
BAJFINANCE,EQ,23-Apr-2012,892.1,889.0,902.95,865.7,865.7,869.1,887.77,28225,25057202.95,419
BAJFINANCE,EQ,24-Apr-2012,869.1,883.35,883.5,845.5,850.0,848.95,855.58,16364,14000679.95,506
BAJFINANCE,EQ,25-Apr-2012,848.95,850.1,858.8,827.0,849.95,849.5,845.6,8300,7018492.35,426
BAJFINANCE,EQ,26-Apr-2012,849.5,841.4,855.0,840.05,845.0,841.25,848.76,8243,6996339.95,313
BAJFINANCE,EQ,27-Apr-2012,841.25,842.0,874.95,840.0,862.0,863.25,862.27,16385,14128303.5,975
BAJFINANCE,EQ,28-Apr-2012,863.25,846.25,866.85,846.25,856.05,861.0,861.35,103,88719.25,21
BAJFINANCE,EQ,30-Apr-2012,861.0,860.0,880.15,860.0,871.0,873.8,872.34,3013,2628351.0,178
BAJFINANCE,EQ,02-May-2012,873.8,857.5,915.75,857.5,889.15,889.55,898.4,20866,18746008.4,1011
BAJFINANCE,EQ,03-May-2012,889.55,892.0,892.0,867.5,872.0,874.65,882.34,53548,47247617.0,403
BAJFINANCE,EQ,04-May-2012,874.65,860.0,875.0,838.0,838.1,845.85,854.18,17153,14651824.9,685
BAJFINANCE,EQ,07-May-2012,845.85,821.0,907.5,821.0,905.0,893.8,861.6,20865,17977364.75,1299
BAJFINANCE,EQ,08-May-2012,893.8,888.2,907.0,872.0,879.0,879.0,885.8,8400,7440760.45,531
BAJFINANCE,EQ,09-May-2012,879.0,861.7,887.7,840.0,852.5,855.85,860.16,9054,7787888.65,742
BAJFINANCE,EQ,10-May-2012,855.85,842.7,872.9,842.7,850.0,858.0,866.59,5128,4443880.35,545
BAJFINANCE,EQ,11-May-2012,858.0,840.0,867.7,840.0,862.0,859.15,854.05,3153,2692819.65,448
BAJFINANCE,EQ,14-May-2012,859.15,843.05,876.7,839.95,846.2,852.55,854.36,4047,3457603.2,300
BAJFINANCE,EQ,15-May-2012,852.55,839.7,883.0,839.7,881.0,876.1,876.39,23600,20682868.65,913
BAJFINANCE,EQ,16-May-2012,876.1,858.0,901.4,836.3,847.0,850.3,870.08,76161,66265828.75,4246
BAJFINANCE,EQ,17-May-2012,850.3,852.0,885.0,831.0,865.1,860.25,858.88,33931,29142595.4,2612
BAJFINANCE,EQ,18-May-2012,860.25,849.7,882.0,835.0,867.05,869.85,862.82,15199,13113926.45,989
BAJFINANCE,EQ,21-May-2012,869.85,878.85,878.95,851.15,862.0,859.45,860.43,6947,5977379.55,424
BAJFINANCE,EQ,22-May-2012,859.45,856.0,867.0,850.0,865.0,861.4,857.35,5414,4641672.3,311
BAJFINANCE,EQ,23-May-2012,861.4,851.0,865.0,845.0,847.1,847.8,850.51,5672,4824087.05,201
BAJFINANCE,EQ,24-May-2012,847.8,832.0,860.0,832.0,852.0,851.6,847.52,15077,12778092.65,439
BAJFINANCE,EQ,25-May-2012,851.6,841.0,859.8,840.05,849.0,847.05,849.78,3031,2575675.5,182
BAJFINANCE,EQ,28-May-2012,847.05,849.95,850.0,840.5,842.5,843.95,844.3,19157,16174291.55,549
BAJFINANCE,EQ,29-May-2012,843.95,832.65,850.0,832.65,845.0,842.25,843.92,8255,6966588.35,521
BAJFINANCE,EQ,30-May-2012,842.25,830.0,852.0,830.0,850.0,849.1,846.27,12972,10977850.15,450
BAJFINANCE,EQ,31-May-2012,849.1,840.0,855.0,840.0,843.6,849.4,846.05,7762,6567065.4,433
BAJFINANCE,EQ,01-Jun-2012,849.4,840.0,856.55,840.0,846.7,845.15,844.21,8167,6894691.6,399
BAJFINANCE,EQ,04-Jun-2012,845.15,835.1,853.9,821.0,845.05,847.25,837.36,7554,6325442.9,887
BAJFINANCE,EQ,05-Jun-2012,847.25,831.0,852.0,831.0,845.8,848.7,848.1,2593,2199126.35,222
BAJFINANCE,EQ,06-Jun-2012,848.7,840.1,857.75,840.1,853.2,852.9,847.65,4324,3665255.9,242
BAJFINANCE,EQ,07-Jun-2012,852.9,844.05,858.0,844.05,854.0,854.6,854.2,2635,2250819.5,353
BAJFINANCE,EQ,08-Jun-2012,854.6,845.0,868.75,845.0,864.0,861.3,857.76,3251,2788581.85,350
BAJFINANCE,EQ,11-Jun-2012,861.3,852.0,872.0,852.0,870.0,870.05,868.27,4820,4185081.85,474
BAJFINANCE,EQ,12-Jun-2012,870.05,867.05,883.7,867.05,878.05,878.75,876.65,4411,3866913.6,216
BAJFINANCE,EQ,13-Jun-2012,878.75,858.0,886.0,858.0,872.35,877.45,878.48,4109,3609664.6,304
BAJFINANCE,EQ,14-Jun-2012,877.45,861.7,875.55,861.7,870.0,870.05,870.76,4240,3692033.85,154
BAJFINANCE,EQ,15-Jun-2012,870.05,861.0,893.7,861.0,890.0,891.1,885.46,8746,7744198.5,500
BAJFINANCE,EQ,18-Jun-2012,891.1,890.0,890.0,860.0,860.25,861.9,879.95,7537,6632209.15,1444
BAJFINANCE,EQ,19-Jun-2012,861.9,850.0,869.0,850.0,859.0,862.25,861.89,2862,2466717.35,174
BAJFINANCE,EQ,20-Jun-2012,862.25,853.7,867.95,853.7,858.0,862.5,861.17,3380,2910758.75,236
BAJFINANCE,EQ,21-Jun-2012,862.5,856.0,874.65,850.1,874.65,871.95,863.64,3004,2594379.3,216
BAJFINANCE,EQ,22-Jun-2012,871.95,880.0,880.0,862.55,870.95,869.6,868.92,1630,1416334.0,181
BAJFINANCE,EQ,25-Jun-2012,869.6,870.0,879.8,865.0,873.95,873.0,872.06,2047,1785100.0,176
BAJFINANCE,EQ,26-Jun-2012,873.0,865.1,876.85,865.1,875.0,874.5,873.77,2512,2194922.5,138
BAJFINANCE,EQ,27-Jun-2012,874.5,870.2,877.0,870.0,875.0,876.15,874.66,4474,3913235.4,174
BAJFINANCE,EQ,28-Jun-2012,876.15,883.0,910.0,871.0,910.0,903.15,888.07,13074,11610630.9,627
BAJFINANCE,EQ,29-Jun-2012,903.15,912.8,920.05,900.0,914.05,912.45,910.95,9966,9078568.15,602
BAJFINANCE,EQ,02-Jul-2012,912.45,922.9,922.9,902.0,910.0,908.5,911.98,6940,6329118.15,1144
BAJFINANCE,EQ,03-Jul-2012,908.5,918.9,947.0,911.2,943.0,936.75,931.39,12724,11851048.6,399
BAJFINANCE,EQ,04-Jul-2012,936.75,945.4,945.5,916.2,917.0,918.55,923.69,14070,12996309.45,401
BAJFINANCE,EQ,05-Jul-2012,918.55,905.0,915.0,898.5,909.7,906.55,908.59,17602,15992943.15,282
BAJFINANCE,EQ,06-Jul-2012,906.55,915.0,920.0,902.7,911.0,907.55,911.47,1327,1209516.65,165
BAJFINANCE,EQ,09-Jul-2012,907.55,900.0,921.0,900.0,909.8,912.0,917.94,7341,6738571.9,296
BAJFINANCE,EQ,10-Jul-2012,912.0,924.5,935.0,916.25,925.0,926.45,923.18,5499,5076579.6,371
BAJFINANCE,EQ,11-Jul-2012,926.45,920.15,942.65,920.15,939.8,939.1,938.84,5156,4840653.6,682
BAJFINANCE,EQ,12-Jul-2012,939.1,930.0,965.0,930.0,964.5,961.35,952.66,16228,15459818.7,1291
BAJFINANCE,EQ,13-Jul-2012,961.35,971.0,972.0,952.1,965.0,966.15,965.31,6967,6725325.95,633
BAJFINANCE,EQ,16-Jul-2012,966.15,958.0,983.0,958.0,963.0,963.25,968.65,13081,12670925.95,853
BAJFINANCE,EQ,17-Jul-2012,963.25,968.0,1010.0,966.0,968.5,970.75,985.29,121714,119923032.0,7105
BAJFINANCE,EQ,18-Jul-2012,970.75,981.1,995.0,972.0,990.0,987.7,984.99,25187,24808834.1,1418
BAJFINANCE,EQ,19-Jul-2012,987.7,978.0,1024.85,978.0,1020.0,1019.85,1012.01,38786,39252013.45,1723
BAJFINANCE,EQ,20-Jul-2012,1019.85,1019.95,1024.9,995.3,1006.0,1007.9,1011.04,10977,11098217.3,657
BAJFINANCE,EQ,23-Jul-2012,1007.9,1001.0,1074.8,991.3,1053.05,1054.65,1034.64,30312,31361877.65,1867
BAJFINANCE,EQ,24-Jul-2012,1054.65,1054.65,1089.95,1049.0,1070.0,1080.0,1068.8,85882,91790390.25,1832
BAJFINANCE,EQ,25-Jul-2012,1080.0,1090.0,1090.0,1058.4,1070.0,1069.25,1069.33,18796,20099209.85,3894
BAJFINANCE,EQ,26-Jul-2012,1069.25,1057.5,1069.7,1037.2,1047.7,1047.65,1057.35,4195,4435569.9,354
BAJFINANCE,EQ,27-Jul-2012,1047.65,1050.0,1070.0,1009.05,1029.9,1027.6,1032.94,10164,10498760.55,800
BAJFINANCE,EQ,30-Jul-2012,1027.6,1028.05,1050.0,1005.4,1015.05,1020.1,1037.37,8658,8981529.4,664
BAJFINANCE,EQ,31-Jul-2012,1020.1,1012.35,1045.0,1001.0,1024.0,1037.7,1027.42,11591,11908796.85,1008
BAJFINANCE,EQ,01-Aug-2012,1037.7,1035.0,1048.75,1022.0,1043.0,1044.75,1034.64,4697,4859707.1,353
BAJFINANCE,EQ,02-Aug-2012,1044.75,1035.0,1050.0,1033.0,1041.0,1043.1,1042.54,3345,3487288.95,226
BAJFINANCE,EQ,03-Aug-2012,1043.1,1031.95,1060.0,1031.9,1060.0,1049.2,1043.96,3988,4163304.65,311
BAJFINANCE,EQ,06-Aug-2012,1049.2,1059.95,1059.95,1030.05,1039.0,1035.75,1044.51,11755,12278272.95,503
BAJFINANCE,EQ,07-Aug-2012,1035.75,1033.15,1068.0,1033.0,1057.0,1064.05,1059.59,15620,16550826.5,907
BAJFINANCE,EQ,08-Aug-2012,1064.05,1065.0,1098.95,1062.0,1064.0,1065.65,1080.51,11012,11898580.55,593
BAJFINANCE,EQ,09-Aug-2012,1065.65,1069.0,1119.0,1066.35,1110.0,1106.35,1098.9,39178,43052628.45,1610
BAJFINANCE,EQ,10-Aug-2012,1106.35,1115.0,1130.15,1101.1,1112.0,1111.0,1116.77,24514,27376523.9,1580
BAJFINANCE,EQ,13-Aug-2012,1111.0,1109.95,1109.95,1086.05,1090.0,1089.85,1096.08,14249,15618054.1,491
BAJFINANCE,EQ,14-Aug-2012,1089.85,1080.7,1115.0,1029.95,1077.0,1082.35,1090.01,11075,12071865.0,722
BAJFINANCE,EQ,16-Aug-2012,1082.35,1065.5,1105.8,1065.45,1092.0,1095.7,1096.81,19349,21222271.8,1731
BAJFINANCE,EQ,17-Aug-2012,1095.7,1104.95,1105.8,1076.25,1086.9,1081.35,1091.07,29637,32335998.5,2506
BAJFINANCE,EQ,21-Aug-2012,1081.35,1081.35,1093.8,1044.9,1062.0,1075.65,1068.74,34551,36926165.05,2286
BAJFINANCE,EQ,22-Aug-2012,1075.65,1093.95,1093.95,1070.0,1087.8,1081.6,1080.41,6591,7120995.95,311
BAJFINANCE,EQ,23-Aug-2012,1081.6,1041.0,1092.5,986.4,1081.1,1080.95,1081.49,8291,8966650.45,469
BAJFINANCE,EQ,24-Aug-2012,1080.95,1073.1,1090.0,1073.1,1090.0,1081.2,1080.57,5875,6348339.85,355
BAJFINANCE,EQ,27-Aug-2012,1081.2,1090.0,1095.0,1069.95,1081.05,1084.9,1087.22,9855,10714528.45,706
BAJFINANCE,EQ,28-Aug-2012,1084.9,1076.0,1085.0,1063.5,1079.95,1065.4,1071.59,17224,18457033.0,465
BAJFINANCE,EQ,29-Aug-2012,1065.4,1084.95,1085.0,1026.5,1026.5,1037.6,1051.89,19921,20954761.5,520
BAJFINANCE,EQ,30-Aug-2012,1037.6,1031.25,1062.95,1028.0,1062.95,1058.2,1055.4,20430,21561908.9,290
BAJFINANCE,EQ,31-Aug-2012,1058.2,1059.0,1080.9,1041.65,1055.0,1049.05,1054.6,11681,12318733.85,472
BAJFINANCE,EQ,03-Sep-2012,1049.05,1047.95,1052.0,1038.0,1040.3,1047.45,1040.14,103905,108076256.55,266
BAJFINANCE,EQ,04-Sep-2012,1047.45,1044.8,1074.95,1042.0,1054.0,1053.95,1057.75,14046,14857188.9,641
BAJFINANCE,EQ,05-Sep-2012,1053.95,1067.45,1068.0,1045.05,1050.0,1046.9,1054.14,71354,75216970.1,370
BAJFINANCE,EQ,06-Sep-2012,1046.9,1047.25,1062.0,1040.05,1040.05,1044.25,1049.68,8219,8627352.0,261
BAJFINANCE,EQ,07-Sep-2012,1044.25,1046.75,1071.8,1044.0,1070.0,1070.55,1062.49,7992,8491447.1,362
BAJFINANCE,EQ,08-Sep-2012,1070.55,1070.0,1075.0,1057.0,1057.25,1062.3,1064.84,1578,1680316.75,74
BAJFINANCE,EQ,10-Sep-2012,1062.3,1057.0,1068.75,1040.0,1049.8,1045.65,1049.9,10798,11336873.5,1289
BAJFINANCE,EQ,11-Sep-2012,1045.65,1045.5,1078.95,1045.5,1077.0,1070.3,1065.4,13993,14908162.1,563
BAJFINANCE,EQ,12-Sep-2012,1070.3,1070.0,1108.75,1070.0,1095.25,1098.85,1092.62,10640,11625490.0,759
BAJFINANCE,EQ,13-Sep-2012,1098.85,1099.0,1115.7,1076.85,1078.8,1081.8,1098.81,9935,10916673.5,741
BAJFINANCE,EQ,14-Sep-2012,1081.8,1094.05,1109.55,1085.7,1085.7,1092.55,1099.72,18408,20243658.05,398
BAJFINANCE,EQ,17-Sep-2012,1092.55,1081.95,1152.4,1081.95,1123.0,1120.25,1121.23,23825,26713283.6,1427
BAJFINANCE,EQ,18-Sep-2012,1120.25,1104.0,1130.0,1101.0,1101.0,1105.95,1116.45,11393,12719665.65,638
BAJFINANCE,EQ,20-Sep-2012,1105.95,1080.05,1119.9,1078.0,1094.75,1093.65,1089.93,7295,7951071.95,576
BAJFINANCE,EQ,21-Sep-2012,1093.65,1095.95,1110.8,1078.2,1093.0,1090.85,1099.24,64019,70371928.6,514
BAJFINANCE,EQ,24-Sep-2012,1090.85,1091.5,1125.0,1091.5,1111.45,1114.7,1108.2,9943,11018858.85,494
BAJFINANCE,EQ,25-Sep-2012,1114.7,1120.75,1164.6,1120.0,1134.0,1128.7,1133.14,38939,44123487.3,1491
BAJFINANCE,EQ,26-Sep-2012,1128.7,1115.05,1179.85,1115.0,1142.0,1162.5,1159.23,21873,25355832.25,1422
BAJFINANCE,EQ,27-Sep-2012,1162.5,1160.0,1170.0,1145.05,1165.1,1165.8,1161.39,20568,23887378.1,1045
BAJFINANCE,EQ,28-Sep-2012,1165.8,1165.05,1192.0,1165.05,1180.0,1179.75,1183.13,6104,7221831.35,538
BAJFINANCE,EQ,01-Oct-2012,1179.75,1185.0,1202.0,1179.0,1194.8,1191.4,1193.41,15440,18426241.6,1761
BAJFINANCE,EQ,03-Oct-2012,1191.4,1195.85,1205.95,1175.15,1182.5,1179.0,1189.28,9883,11753611.8,548
BAJFINANCE,EQ,04-Oct-2012,1179.0,1199.95,1213.35,1170.0,1176.6,1182.15,1185.28,12032,14261243.8,476
BAJFINANCE,EQ,05-Oct-2012,1182.15,1209.55,1232.0,1190.05,1195.0,1196.25,1199.59,19174,23000959.9,962
BAJFINANCE,EQ,08-Oct-2012,1196.25,1180.5,1204.8,1172.3,1177.0,1175.95,1187.6,10233,12152728.8,693
BAJFINANCE,EQ,09-Oct-2012,1175.95,1180.05,1187.1,1175.0,1180.0,1180.35,1179.65,6060,7148672.2,471
BAJFINANCE,EQ,10-Oct-2012,1180.35,1170.05,1211.0,1162.45,1205.0,1201.05,1188.06,21673,25748808.55,1578
BAJFINANCE,EQ,11-Oct-2012,1201.05,1205.1,1213.9,1167.05,1201.0,1200.05,1187.6,33540,39832131.9,1278
BAJFINANCE,EQ,12-Oct-2012,1200.05,1213.95,1229.0,1200.0,1203.0,1204.85,1208.03,4385,5297198.1,456
BAJFINANCE,EQ,15-Oct-2012,1204.85,1235.0,1235.0,1180.85,1205.0,1206.35,1206.49,8290,10001778.65,610
BAJFINANCE,EQ,16-Oct-2012,1206.35,1205.1,1230.0,1205.05,1229.9,1224.2,1220.02,12603,15375972.5,1087
BAJFINANCE,EQ,17-Oct-2012,1224.2,1232.05,1256.0,1232.05,1253.0,1247.9,1243.68,17759,22086577.85,1085
BAJFINANCE,EQ,18-Oct-2012,1247.9,1251.0,1298.25,1251.0,1296.75,1290.9,1283.48,42555,54618286.85,1605
BAJFINANCE,EQ,19-Oct-2012,1290.9,1292.0,1306.9,1251.0,1275.0,1270.9,1281.86,96936,124258393.1,5573
BAJFINANCE,EQ,22-Oct-2012,1270.9,1273.0,1304.0,1260.0,1300.0,1299.45,1293.92,81888,105956754.0,1113
BAJFINANCE,EQ,23-Oct-2012,1299.45,1301.0,1319.0,1295.1,1302.8,1302.9,1308.6,18282,23923908.45,1004
BAJFINANCE,EQ,25-Oct-2012,1302.9,1299.0,1336.95,1298.05,1331.95,1329.7,1308.42,78482,102687520.15,2216
